,Unnamed: 0,FeatureName,FeatureID,teamID,ReviewID,asin,title,Sentence,CS_SS,p/n
698,698,compression,20,12,3634977,B003WJR69E,Panasonic Lumix DMC-LX5 10.1 MP Digital Camera with 3.8x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"I have been a DSLR user for few decades and wanted a second camera for those casual shooting sessions without having to carry the bag around and this camera fit the bill perfectly.My criteria for the decision to go for this one was.Highest quality lens in a compactFastest lens possibleFastest shutter speed in a compactLargest sensor possibleRAW+Jpeg optionFull manual controlBulb option (it does not have it but with new firmware 2.0 it can do 250 second exposure which is OK with me)A great back up camera for a DSLRLow noise at high ISOHaving prepared the list based on what I wanted in a camera, Panasonic LX-5 was the answer and I could not find any better option for myself at the given price point.I have no regrets going for it and I highly recommend it to anyone looking for great picture taking tool, be it an enthusiast or a student, it will please both types.",CS,P
699,699,compression,20,12,3635055,B003WJR69E,Panasonic Lumix DMC-LX5 10.1 MP Digital Camera with 3.8x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"White book about this camera, I followed the author's instructions to set the video options to JPEG and was surprised to find that the video loaded onto my MBA into iPhoto in MOV format without a hitch!",SS,nothing
700,700,compression,20,12,3635055,B003WJR69E,Panasonic Lumix DMC-LX5 10.1 MP Digital Camera with 3.8x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"!Here are the steps -turn the camera onset the mode dial to Intelligent Autoset the slide switch to AF for autofocuspress the Menu/Set button to enter the menu systempress the left cursor button followed by the down button to activate the Motion Picture menupress the right button to go to the list of menu optionshighlight Rec Mode and press the right buttonchoices appear of AVCHD Lite and Motion JPEGhighlight Motion JPEG and press the Menu/Set button to select itgo back to the menu screen and highlight the next option down, Rec Quality, and select HDpress the Menu/Set button to exit the menu systemto record, press the red button on top of the camera, to the right of the shutter button.files recorded in this format should automatically load to iPhoto.Edited to add: The camera does come with a fine, string-like tether to attach the lens cap to the body of the camera.",CS,P
701,701,compression,20,12,3635229,B003WJR69E,Panasonic Lumix DMC-LX5 10.1 MP Digital Camera with 3.8x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"I also remain very impressed with the low-light capability of this camera, I rarely use the the built-in flash... and am happy for it since (as with _any_ built in flash) the resulting light is flat.That said, i rarely use it in anything other than the RAW mode for resolution, and I have read a couple places that image compression is not always the best (thus my ongoing use in RAW).",CS,P
702,702,compression,20,12,3635303,B003WJR69E,Panasonic Lumix DMC-LX5 10.1 MP Digital Camera with 3.8x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,Takes great photos in JPEG and/or RAW plus the macro is out of this world....1CM!,SS,P
703,703,compression,20,12,3635303,B003WJR69E,Panasonic Lumix DMC-LX5 10.1 MP Digital Camera with 3.8x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,It also comes with Silkypix software to convert RAW images into JPEGS...not the highest end Lightroom software but does a commendable job for free!,CS,P
704,704,compression,20,12,3635314,B003WJR69E,Panasonic Lumix DMC-LX5 10.1 MP Digital Camera with 3.8x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"The built in JPEG processor has no idea what to do with this all noise, and turns it into yellow blotches (among other things).",CS,N
705,705,compression,20,12,3704880,B003ZHV70M,Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD,This camera uses a new format of mjpeg for video.,SS,nothing
706,706,compression,20,12,3705039,B003ZHV70M,Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD,The best part is that the default setting is for the camera to take both a 3D and a standard JPEG at the same time.,CS,P
707,707,compression,20,12,3705058,B003ZHV70M,Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD,"The 3D images look great, and some are nothing short of astounding.Also, there are many tools available that let you 'extract' two JPEG images from the MPO file and convert those into two images that can be viewed on a PC wearing those red-blue 3D glasses.",SS,P
708,708,compression,20,12,3705058,B003ZHV70M,Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD,"), self-timer, and silent-mode, just to name the things I can remember off the top of my head.Remember though, you have to view the 3D images on the camera's LCD (which looks GREAT), or on a 3D TV, or 3D PC, or FUji's own (expensive) 3D photo-frame, OR (and this is almost a no brainer option) convert the images to 2 JPEGS and view with anaglyph (blue-red) glasses.",CS,nothing
709,709,compression,20,12,3705058,B003ZHV70M,Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD,"I should mention that you can save the images as MPO (3D) and extract JPEGS with 3rd party software, -or- you can have them stored as MPO+JPEG via a setup option.And, if you are a MAC user, note that the software that ships with this camera (as of this writing, July 2012) is completely useless, and you will want something else, like ""AnaglyphMaker"", ""Anaglyph Workshop"" both freely downloadable from the web, to convert the images for viewing on your mac with the red-blue glasses.Also, you should be aware that the nature of 3D photography limits certain aspects of the camera's ability to automatically adjust the two images when you are ""up close"".",CS,N
710,710,compression,20,12,3705068,B003ZHV70M,Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD,I'm using the W3 on a tripod and for maximum stability and picture quality I'd like to use a remote for this project.3) Doesn't save pictures as a .jpeg - The W3 saves its picture files as .mpo files.,CS,P
711,711,compression,20,12,3705068,B003ZHV70M,Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD,"It is easy to convert the .mpo file into two .jpeg files, a left and right image.",SS,P
712,712,compression,20,12,3705142,B003ZHV70M,Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD,Would love to see a version without this limit.Video is in MJPEG format.,SS,P
713,713,compression,20,12,3711607,B003ZSHNG8,Canon PowerShot SX130IS 12.1 MP Digital Camera with 12x Wide Angle Optical Image Stabilized Zoom with 3.0-Inch LCD,"Not surprisingly, pictures are saved as JPEGS.",SS,nothing
714,714,compression,20,12,3711607,B003ZSHNG8,Canon PowerShot SX130IS 12.1 MP Digital Camera with 12x Wide Angle Optical Image Stabilized Zoom with 3.0-Inch LCD,"While normally not a problem for a point and shoot, the compression is higher than it was for my old HP.",CS,N
715,715,compression,20,12,3712376,B003ZSHNGS,Canon PowerShot S95 10 MP Digital Camera with 3.8x Wide Angle Optical Image Stabilized Zoom and 3.0-Inch LCD,"I can record pictures in jpeg, jpeg+raw.",SS,nothing
716,716,compression,20,12,3712454,B003ZSHNGS,Canon PowerShot S95 10 MP Digital Camera with 3.8x Wide Angle Optical Image Stabilized Zoom and 3.0-Inch LCD,"If I want to tweak the results, the processed jpegs lend themselves readily to adjustment tweaks in photoshop or whatever program you use.",SS,P
717,717,compression,20,12,3712488,B003ZSHNGS,Canon PowerShot S95 10 MP Digital Camera with 3.8x Wide Angle Optical Image Stabilized Zoom and 3.0-Inch LCD,"Not only does the camera afford the user less automation and more control (including the ability to produced raw, non-compressed images), but its ""reasonable"" cap of 10 megapixels (instead of the 12 or more that are increasingly being jammed into small cameras) produces shots that are ultimately clearer, deeper, richer, and more ""verisimilitudinous"" than those taken with cameras weighed down by excessive baggage.Even though point-'n-shoots now have ISO settings running up to 6400, 12,800 and higher, the small sensors of these cameras tend to pick up more distortion, or ""noise,"" which is merely made more conspicuous by high megapixel counts.",CS,nothing
718,718,compression,20,12,3751691,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,I like that you can shoot both RAW and Jpeg at the same time without having to press a temp function like on the 7D.It arrived quickly even though it was on back order.,CS,P
719,719,compression,20,12,3751694,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,"Further, jpegs are much better, they are sharp out of the camera, AF is (opposite to my sample of 450D) very accurate, colors are more realistic to those in real life, they are not dull (you can see much difference between various jpeg modes - landscape and neutral for example).",CS,P
720,720,compression,20,12,3751694,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,High ISO pictures are much cleaner than past xxD (or xxD cameras up to 500d) and you can go up to 3200 ISO for jpeg or to 6400 ISO when post-processing RAW images.,CS,P
721,721,compression,20,12,3751930,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,"I assume that Canon chose this minimal level of compression deliberately, sacrificing file size economy for reduced in-camera processing and power consumption requirements.Just keep in mind that a 3 minute video clip from this camera is a full gigabyte, so if you shoot a lot of video, you will quickly use up even a large hard drive unless you re-process those MOV's to some other, more size-economical format.Who should buy a 60D:1.",CS,N
722,722,compression,20,12,3751930,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,"Large areas of uniform color, like the sky, show barely perceptible compression artifacts (color banding), but I was looking for this problem - a casual viewer of the video would almost certainly not notice it.",CS,nothing
723,723,compression,20,12,3751930,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,"The final file size was 24% of the original MOV file, and the file played much more smoothly in both VLC and Windows Media Player.Even at 4,000 kbps, the video is still pretty good, except that large areas of uniform color, like the sky, show strong compression artifacts (color banding), and sharp edges become slightly fuzzy.",CS,P
724,724,compression,20,12,3751950,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,jpegs are pretty nice too.,SS,P
725,725,compression,20,12,3752093,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,"RAW and JPEG modes are great - just a caution, RAW eats memory by default, so try to get large SD cards8.",SS,P
726,726,compression,20,12,3752097,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,"The JPEGs look great to me.ISO 1600 looks good at least on my 26 inch monitor with no cropping, but not blowing it up to the pixel level.",CS,P
727,727,compression,20,12,3752098,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,"When converting to jpeg, the other cameras (like the 60D) use the nearest full stop ISO and push the image to that value.",CS,P
728,728,compression,20,12,3752198,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,")Multi-control dial - offers a wide range of color variations (ambiances) that works much like Photoshop, but within the camera.In-Camera conversion - lets the user go from RAW to jpeg and apply new creative filters.In-Camera creation of special effects - this one works in RAW but not jpeg.The LCD Panel is a 3-inch screen that can flip out and be set at various angles.Movie recording capability.I've found that using the long-range lens in, for example, bird photography, the 18 megapixels give an enormous advantage for cropped photos.",CS,P
729,729,compression,20,12,3752198,B0040JHVC2,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,"With the 10D, distance shots cropped were always a bit fuzzy, but the 60D keeps them in sharp focus.I am not a professional photographer and the 60D offers much more than I will ever use, but I like the autofocus, love the sharp images when cropping distance shots and love the ability to convert from RAW to jpeg within the camera.",CS,P
730,730,compression,20,12,3793221,B0041RSPRS,Canon G12 10 MP Digital Camera with 5x Optical Image Stabilized Zoom and 2.8 Inch Vari-Angle LCD,I shoot RAW but the out-of-the-box JPEG quality is also very good.,SS,P
731,731,compression,20,12,3803138,B00427ZLRO,Nikon Coolpix P7000 10.1 MP Digital Camera with 7.1x Wide Zoom-Nikkor ED Lens and 3-Inch LCD,"Here are a few of my observations, good and bad:Good:-Exceptional lens, many 3rd party applications are available for additional lens and filters.-JPEG Quality is great especially @ fine quality, RAW quality could probably be better though.-very good built in flash with goo control options and works flawlessly with ittl units as a bonus.-Huge range of versatility in terms of controls and features.",CS,P
